player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Derrick Shelby,7400,ED,1,MIA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Kaelin Burnett,7405,LB,2,OAK,2,0,1,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Derek Carrier,7406,TE,4,SF,25,0,1,24,0,0,0,0,0,52.9,66.6,60.4,0,0,0,0,0,0
Marquette King,7410,P,2,OAK,1,0,0,1,0,0,0,0,0,59.3,,60.0,0,0,0,0,0,0
Lucas Nix,7414,G,14,OAK,642,0,382,260,0,572,0,91,0,38.7,31.4,44.8,5,2,33,40,3,0
Rod Streater,7416,WR,16,OAK,230,0,3,227,0,0,0,0,0,74.3,76.8,66.0,0,0,0,0,3,1
Beau Brinkley,7418,LS,1,TEN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Matt Simms,7423,QB,3,NYJ,65,40,0,25,0,0,0,0,0,33.7,,60.0,0,0,0,0,0,0
Jermaine Kearse,7428,WR,15,SEA,217,0,0,217,0,0,0,0,0,72.0,,85.7,0,0,0,0,2,0
Mike Remmers,7431,T,1,MIN,4,0,0,4,4,0,0,0,0,58.9,,57.9,0,0,0,0,0,0
Brian Folkerts,7435,C,3,CAR,11,0,1,10,0,0,10,2,0,59.9,68.0,59.4,0,0,0,0,0,0
Jake Byrne,7440,TE,4,SD,8,0,1,7,0,0,0,0,0,39.4,65.7,56.3,0,0,0,0,1,0
Danny Noble,7445,TE,8,JAX,28,0,9,19,1,0,0,0,0,64.5,78.5,64.3,0,0,0,0,0,0
Patrick Edwards,7463,WR,4,DET,53,0,0,53,0,0,0,0,0,57.3,,68.8,0,0,0,0,0,0
Brandon Bolden,7469,HB,10,NE,49,0,46,3,0,0,0,0,0,57.2,56.6,60.0,3,0,3,6,1,0
Brittan Golden,7481,WR,5,ARZ,6,0,0,6,0,0,0,0,0,74.0,,79.6,0,0,0,0,0,0
Rishaw Johnson,7493,G,3,KC,75,0,42,33,0,0,0,75,0,63.3,48.3,65.3,1,1,1,3,0,0
Julian Talley,7501,WR,2,NYG,4,0,1,3,0,0,0,0,0,42.1,71.7,60.2,0,0,0,0,0,0
Jack Cornell,7504,G,1,OAK,4,0,1,3,0,0,0,0,1,60.1,64.7,59.7,0,0,0,0,0,0
Bobby Rainey Jr.,7511,HB,12,TB,58,1,45,12,0,0,0,0,0,80.5,59.5,57.5,1,0,5,6,0,0
Deonte Thompson,7513,WR,6,BLT,49,0,0,49,0,0,0,0,0,61.3,,58.0,0,0,0,0,1,0
Sean McGrath,7515,TE,16,KC,320,0,58,262,0,0,0,0,0,69.1,64.0,72.9,0,1,4,5,3,0
Nate Chandler,7521,G,15,CAR,533,0,286,247,24,0,0,487,16,64.6,49.5,66.9,4,0,23,27,1,0
Chase Ford,7528,TE,9,MIN,78,0,13,65,0,0,0,0,0,70.5,61.6,65.8,0,0,1,1,0,0
Damaris Johnson,7530,WR,12,PHI,24,0,0,24,0,0,0,0,0,50.1,,60.2,0,0,0,0,0,0
Chris Polk,7532,HB,9,PHI,12,0,3,9,0,0,0,0,0,70.0,77.6,58.1,0,0,0,0,0,0
Jeremy Stewart,7534,HB,3,OAK,7,0,6,1,0,0,0,0,0,73.0,81.8,60.0,0,0,0,0,0,0
Jamize Olawale,7572,FB,16,OAK,127,0,19,108,0,0,0,0,0,62.4,81.0,66.7,0,0,1,1,0,0
Ryan Quigley,7573,P,1,NYJ,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Joseph Anderson,7574,WR,5,CHI,6,0,0,6,0,0,0,0,0,60.8,,82.7,0,0,0,0,0,0
Jonathan Grimes,7585,HB,2,HST,8,0,7,1,0,0,0,0,0,62.8,86.1,60.0,0,0,0,0,0,0
Eddie Pleasant,7593,S,1,HST,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Brandon Bostick,7605,TE,10,GB,62,0,8,54,0,0,0,0,0,59.7,84.5,51.5,0,0,0,0,0,0
Josh Gordon,7618,WR,14,CLV,263,0,0,263,0,0,0,0,0,82.6,,66.8,0,0,0,0,2,0
Larry Donnell,7638,TE,15,NYG,53,0,6,47,0,0,0,0,0,48.7,31.5,57.2,0,0,2,2,1,0
Will Johnson,7639,FB,15,PIT,120,0,9,111,0,0,0,0,0,76.0,80.9,66.7,0,0,0,0,0,0
David DeCastro,7640,G,15,PIT,948,0,586,362,0,0,0,963,0,81.5,76.2,80.7,2,5,23,30,2,0
Jeff Allen,7642,G,14,KC,880,0,568,312,0,908,0,0,0,67.2,64.5,65.7,5,5,22,32,4,0
Mike Adams,7643,T,14,PIT,478,0,309,169,362,0,0,0,25,64.0,57.5,66.2,4,8,24,36,2,0
Johnnie Troutman,7651,G,12,SD,628,0,379,249,0,642,0,5,0,69.3,54.3,76.8,1,6,29,36,6,0
Cyrus Gray,7655,HB,12,KC,14,0,7,7,0,0,0,0,0,57.1,44.2,78.1,1,0,0,1,0,0
Brandon Washington,7656,G,1,SL,17,0,14,3,0,15,0,2,0,47.9,31.6,56.4,0,0,2,2,0,0
Matt McCants,7657,T,11,OAK,256,0,127,129,0,2,0,0,207,72.9,83.1,64.2,0,0,3,3,1,1
David Paulson,7660,TE,11,PIT,90,0,21,69,0,0,0,0,0,46.2,79.4,53.6,0,0,0,0,0,0
Brad Smelley,7662,FB,2,HST,10,0,1,9,0,0,0,0,0,53.8,65.9,58.3,0,0,0,0,0,0
Dominique Davis,7666,QB,1,ATL,12,9,0,3,0,0,0,0,0,45.0,,60.0,0,0,0,0,0,0
Josh Cooper,7672,WR,4,CLV,20,0,0,20,0,0,0,0,0,67.9,,59.4,0,0,0,0,0,0
Austin Pasztor,7689,T,12,JAX,791,0,506,285,0,0,0,0,805,65.1,69.6,58.2,5,10,18,33,3,0
Bradley Sowell,7693,T,14,ARZ,824,0,484,340,839,0,0,0,0,50.1,47.8,50.1,7,12,40,59,2,0
Mike Brown,7698,WR,11,JAX,198,0,0,198,0,0,0,0,0,56.9,,60.2,0,0,0,0,1,0
Don Barclay,7703,T,14,GB,964,0,577,387,0,0,0,69,910,63.9,65.6,61.9,8,6,22,36,5,0
Stephen Goodin,7723,G,1,NYG,24,0,4,20,23,0,0,0,0,70.7,79.6,68.7,0,0,0,0,0,0
Michael Harris,7730,T,3,SD,189,0,113,76,140,0,0,0,54,71.7,66.7,78.6,1,1,5,7,2,0
Josh Harris,7748,LS,1,ATL,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jeff Demps,7760,HB,2,TB,1,0,0,1,0,0,0,0,0,79.0,,60.0,0,0,0,0,0,0
Will Tukuafu,7764,DI,2,SF,23,0,6,17,0,0,0,0,0,78.2,23.5,84.2,0,0,2,2,0,0
Eric Fisher,7783,T,14,KC,789,0,493,296,0,0,0,0,811,57.8,49.5,67.1,7,5,35,47,6,0
Luke Joeckel,7784,T,5,JAX,273,0,186,87,12,0,0,0,268,58.0,62.9,55.5,3,1,11,15,2,0
Lane Johnson,7786,T,16,PHI,1102,0,620,482,44,0,0,0,1072,73.5,63.0,82.1,10,8,39,57,8,2
Tavon Austin,7789,WR,13,SL,95,1,0,94,0,0,0,0,0,70.0,,67.0,0,0,0,0,0,0
Chance Warmack,7791,G,16,TEN,1075,0,643,432,0,0,0,1088,0,73.3,67.6,71.6,7,4,25,36,5,0
D.J. Fluker,7792,T,15,SD,1045,0,601,444,289,0,0,0,785,69.3,66.2,70.7,6,8,33,47,7,0
Sheldon Richardson,7794,DI,4,NYJ,1,0,0,1,0,0,0,0,0,46.8,,60.0,0,0,0,0,4,0
E.J. Manuel,7797,QB,10,BUF,666,387,1,278,0,0,0,0,0,53.0,61.3,60.0,7,1,0,8,2,0
Justin Pugh,7800,T,16,NYG,1027,0,643,384,0,0,0,0,1042,75.1,68.0,76.2,5,4,43,52,3,0
Kyle Long,7801,G,16,CHI,1059,0,664,395,0,0,0,1070,0,70.4,75.1,67.6,2,9,21,32,3,0
Tyler Eifert,7802,TE,15,CIN,362,0,59,303,5,0,0,0,0,66.6,75.6,58.4,0,0,2,2,0,0
Bjoern Werner,7805,ED,1,IND,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
DeAndre Hopkins,7808,WR,16,HST,344,0,0,344,0,0,0,0,0,68.7,,61.2,0,0,0,0,4,1
Cordarrelle Patterson,7810,WR,16,MIN,127,1,0,126,0,0,0,0,0,80.3,,64.5,0,0,0,0,1,0
Travis Frederick,7812,C,16,DAL,999,0,668,331,0,0,1025,0,0,85.4,69.4,91.5,4,2,18,24,3,0
Justin Hunter,7815,WR,14,TEN,115,0,0,115,0,0,0,0,0,68.5,,68.9,0,0,0,0,1,0
Zach Ertz,7816,TE,16,PHI,189,0,19,170,1,0,0,0,6,80.6,76.1,61.4,0,1,0,1,0,0
Giovani Bernard,7818,HB,16,CIN,123,0,100,23,0,0,0,0,0,78.2,84.1,72.4,0,1,4,5,0,0
Geno Smith,7820,QB,16,NYJ,940,538,0,402,0,0,0,0,0,60.7,,62.9,8,0,4,12,6,1
Robert Woods,7822,WR,14,BUF,392,0,0,392,0,0,0,0,0,63.9,,71.8,0,0,0,0,3,1
Menelik Watson,7823,T,5,OAK,173,0,94,79,0,0,0,0,126,57.6,59.5,61.2,1,2,7,10,2,1
Gavin Escobar,7828,TE,16,DAL,72,0,7,65,0,0,0,0,0,63.7,75.6,61.5,0,0,0,0,0,0
Le'Veon Bell,7829,HB,13,PIT,88,0,75,13,0,0,0,0,0,71.6,65.6,65.9,2,0,6,8,2,0
Vance McDonald,7836,TE,15,SF,282,0,31,251,0,0,0,0,1,54.8,60.4,69.3,0,1,0,1,1,0
D.J. Swearinger Sr.,7838,S,1,HST,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,4,0
Montee Ball,7839,HB,16,DEN,64,0,45,19,0,0,0,0,0,72.5,67.2,68.0,0,0,5,5,0,0
Aaron Dobson,7840,WR,12,NE,204,0,0,204,0,0,0,0,0,63.6,,65.1,0,0,0,0,2,0
Robert Alford,7841,CB,1,ATL,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,4,2
Eddie Lacy,7842,HB,15,GB,136,0,120,16,0,0,0,0,0,87.5,89.6,64.7,0,1,2,3,0,0
Christine Michael,7843,HB,3,SEA,2,0,0,2,0,0,0,0,0,82.1,25.3,59.2,0,0,1,1,0,0
Larry Warford,7846,G,16,DET,1138,0,694,444,0,0,0,1158,0,84.9,86.6,79.7,0,5,10,15,4,1
Bennie Logan,7848,DI,1,PHI,1,0,0,1,0,1,0,0,0,60.0,,60.0,0,0,0,0,1,0
Brian Winters,7853,G,13,NYJ,763,0,412,351,0,771,0,0,0,59.6,52.9,60.8,10,6,15,31,7,0
Mike Glennon,7854,QB,13,TB,827,502,2,323,0,0,0,0,0,64.1,79.9,60.0,5,0,0,5,6,1
Terrance Williams,7855,WR,16,DAL,158,0,1,157,0,0,0,0,0,66.2,62.3,74.1,0,0,0,0,1,0
Terron Armstead,7856,T,2,NO,138,0,86,52,141,0,0,0,0,65.7,64.0,73.3,3,1,3,7,2,0
Keenan Allen,7857,WR,15,SD,397,0,0,397,0,0,0,0,0,83.7,,71.9,0,0,0,0,5,0
Dallas Thomas,7858,G,3,MIA,3,0,0,3,0,0,0,0,0,59.3,,59.2,0,0,0,0,0,0
Marquise Goodwin,7859,WR,12,BUF,107,0,0,107,0,0,0,0,0,68.5,,75.7,0,0,0,0,1,0
Markus Wheaton,7860,WR,12,PIT,48,0,0,48,0,0,0,0,0,55.1,,74.1,0,0,0,0,0,0
Damontre Moore,7862,ED,1,NYG,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,1
Shawn Williams,7865,S,1,CIN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jordan Reed,7866,TE,9,WAS,143,0,19,124,0,0,0,0,0,89.0,74.7,76.4,0,0,1,1,0,0
Hugh Thornton,7867,G,14,IND,869,0,565,304,0,883,0,0,3,66.6,55.2,69.7,7,16,16,39,2,0
Stedman Bailey,7873,WR,11,SL,62,0,0,62,0,0,0,0,0,70.9,,67.0,0,0,0,0,1,0
Brandon Williams,7876,TE,8,CAR,16,0,0,16,0,0,0,0,0,49.7,,54.5,0,0,0,0,0,0
Knile Davis,7878,HB,15,KC,25,0,16,9,0,0,0,0,0,54.0,87.6,57.5,0,0,0,0,0,0
Matt Barkley,7880,QB,3,PHI,74,57,0,17,0,0,0,0,0,25.9,,60.0,1,0,0,1,0,0
Ace Sanders,7883,WR,15,JAX,150,1,0,149,0,0,0,0,0,61.9,,58.0,0,0,0,0,2,1
Josh Boyce,7884,WR,9,NE,51,0,0,51,0,0,0,0,0,60.8,,82.4,0,0,0,0,0,0
Dion Sims,7888,TE,15,MIA,198,0,48,150,0,0,0,0,0,54.9,59.9,55.7,2,0,2,4,0,0
Brian Schwenke,7889,C,9,TEN,567,0,335,232,0,0,573,0,0,68.8,55.7,73.5,3,8,12,23,1,1
David Bakhtiari,7891,T,16,GB,1119,0,685,434,1138,0,0,0,0,70.5,72.1,62.6,8,4,27,39,10,2
Khaled Holmes,7903,C,2,IND,12,0,5,7,0,2,5,0,0,60.1,78.1,56.7,0,0,0,0,0,0
Johnathan Franklin,7907,HB,5,GB,13,0,12,1,0,0,0,0,0,53.1,82.9,60.0,0,0,0,0,0,0
Quinton Patton,7910,WR,6,SF,12,0,0,12,0,0,0,0,0,58.1,,77.0,0,0,0,0,0,0
Levine Toilolo,7915,TE,16,ATL,103,0,23,80,0,0,0,0,0,62.8,65.5,65.9,0,0,2,2,0,0
Denard Robinson,7917,HB,14,JAX,9,1,5,3,0,0,0,0,0,29.5,79.6,59.6,0,0,0,0,0,0
Stepfan Taylor,7922,HB,13,ARZ,58,0,36,22,0,0,0,0,0,77.3,89.4,64.6,0,0,0,0,0,0
Kenny Stills,7926,WR,16,NO,160,0,0,160,0,0,0,0,0,62.6,,78.5,0,0,0,0,1,0
Joseph Randle,7933,HB,7,DAL,19,0,14,5,0,0,0,0,0,53.0,28.8,68.8,1,1,2,4,0,0
Cooper Taylor,7934,S,1,NYG,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Tanner Hawkinson,7938,G,1,CIN,5,0,0,5,0,0,0,0,0,59.0,,58.9,0,0,0,0,0,0
Luke Willson,7940,TE,16,SEA,219,0,28,191,0,0,0,0,0,69.0,63.8,61.3,0,0,4,4,1,0
Zac Stacy,7942,HB,14,SL,87,0,71,16,0,0,0,0,0,70.2,86.9,65.5,1,0,2,3,0,0
Jordan Mills,7945,T,16,CHI,1012,0,640,372,0,0,0,0,1022,55.8,46.7,63.6,3,13,62,78,2,0
Mike Gillislee,7946,HB,1,MIA,1,0,1,0,0,0,0,0,0,74.8,68.5,,0,0,0,0,0,0
Caleb Sturgis,7948,K,1,MIA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Rick Wagner,7950,G,14,BLT,129,0,59,70,0,0,0,0,56,76.3,58.2,76.6,3,0,4,7,1,1
Eric Kush,7952,C,2,KC,73,0,40,33,0,0,73,0,0,60.1,79.2,54.3,0,0,1,1,0,0
Nick Kasa,7954,TE,15,OAK,31,0,2,29,0,0,0,0,0,53.6,71.3,57.6,0,0,0,0,0,0
Kenjon Barner,7963,HB,6,CAR,9,0,1,8,0,0,0,0,0,44.1,73.4,58.9,0,0,0,0,0,0
Mychal Rivera,7965,TE,16,OAK,232,0,23,209,0,0,0,0,0,68.7,73.5,53.6,0,0,1,1,4,1
Andre Ellington,7968,HB,15,ARZ,50,0,23,27,0,0,0,0,0,84.2,81.3,67.9,0,1,0,1,0,0
Mike James,7970,HB,7,TB,26,1,22,3,0,0,0,0,0,87.6,81.4,66.7,0,0,1,1,1,0
Spencer Ware,7975,FB,1,SEA,3,0,0,3,0,0,0,0,0,62.4,,53.3,0,0,0,0,0,0
Jeff Baca,7977,G,2,MIN,4,0,0,4,0,0,0,0,0,84.6,,80.8,0,0,0,0,0,0
Theo Riddick,7980,HB,11,DET,7,0,1,6,0,0,0,0,0,66.9,62.7,59.1,0,0,0,0,0,0
Ryan Griffin,7982,TE,15,HST,162,0,34,128,0,0,0,0,0,67.0,47.8,63.5,1,0,2,3,2,0
Brice Butler,7991,WR,10,OAK,65,0,0,65,0,0,0,0,0,56.7,,62.6,0,0,0,0,0,0
Travis Bond,7996,T,1,CAR,4,0,0,4,0,0,0,0,4,58.5,,57.3,0,0,0,0,0,0
Tommy Bohanon,7997,FB,16,NYJ,236,0,55,181,0,0,0,0,0,59.7,48.9,58.0,2,1,5,8,0,0
D.C. Jefferson,8001,TE,3,ARZ,14,0,0,14,0,0,0,0,0,55.6,,58.5,0,0,0,0,0,0
Chris Gragg,8004,TE,7,BUF,29,0,3,26,0,0,0,0,0,43.5,73.3,53.5,0,0,0,0,0,0
Nick Williams,8005,WR,5,WAS,14,0,0,14,0,0,0,0,0,64.1,,59.7,0,0,0,0,0,0
Garrett Gilkey,8010,G,3,CLV,94,0,67,27,0,97,0,0,0,56.0,73.2,44.7,1,0,2,3,0,0
Marquess Wilson,8019,WR,9,CHI,35,0,0,35,0,0,0,0,0,54.8,,54.9,0,0,0,0,0,0
Michael Bowie,8025,T,9,SEA,524,0,294,230,16,0,0,53,470,78.0,60.4,90.3,5,3,11,19,3,0
Zeke Motta,8027,S,1,ATL,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Daimion Stafford,8031,S,1,TEN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Michael Cox,8036,HB,3,NYG,5,0,3,2,0,0,0,0,0,63.9,78.2,60.0,0,0,0,0,0,0
Justice Cunningham,8037,TE,1,IND,10,0,2,8,0,0,0,0,0,68.9,73.7,69.3,0,0,0,0,0,0
Deveron Carr,8062,CB,1,TB,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Brandon Magee,8064,LB,1,CLV,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Dennis Johnson,8070,HB,8,HST,20,0,20,0,0,0,0,0,0,59.2,48.6,,1,0,3,4,1,1
Alvin Bailey,8071,T,10,SEA,82,0,32,50,43,0,0,8,23,68.7,86.7,59.9,0,0,0,0,0,0
Josh McNary,8073,LB,1,IND,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Daren Bates,8077,LB,1,SL,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
C.J. Anderson,8101,HB,3,DEN,2,0,0,2,0,0,0,0,0,73.6,,60.0,0,0,0,0,0,0
A.J. Bouye,8110,CB,1,HST,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Charles James II,8120,CB,1,NYG,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Kenbrell Thompkins,8126,WR,12,NE,205,0,0,205,0,0,0,0,0,66.5,,69.0,0,0,0,0,0,0
Jaron Brown,8128,WR,16,ARZ,36,0,0,36,0,0,0,0,0,67.7,,65.8,0,0,0,0,0,0
Xavier Nixon,8157,T,4,IND,152,0,79,73,5,75,0,61,0,61.7,55.2,61.3,1,3,2,6,0,0
Marlon Brown,8179,WR,14,BLT,245,0,0,245,0,0,0,0,0,65.7,,68.4,0,0,0,0,2,0
Tim Lelito,8189,G,7,NO,159,0,97,62,0,0,0,155,0,52.8,48.9,52.8,4,0,5,9,1,1
Josh Hill,8200,TE,11,NO,107,0,27,80,0,0,0,0,0,57.0,79.9,58.9,0,0,0,0,0,0
Justin Tuggle,8225,LB,1,HST,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Josh Kline,8230,G,5,NE,112,0,62,50,0,115,0,0,0,64.8,59.5,64.2,0,2,1,3,1,1
Ryan Spadola,8236,WR,3,MIA,7,0,0,7,0,0,0,0,0,52.0,,59.8,0,0,0,0,0,0
Myles White,8243,WR,7,GB,47,0,0,47,0,0,0,0,0,60.2,,54.8,0,0,0,0,0,0
Keavon Milton,8250,TE,4,CLV,14,0,2,12,0,0,0,0,0,57.8,71.3,57.0,0,0,0,0,0,0
Russell Shepard,8254,WR,8,TB,31,0,0,31,0,0,0,0,0,77.1,,88.8,0,0,0,0,0,0
Ray-Ray Armstrong,8271,LB,1,SL,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Benny Cunningham,8283,HB,13,SL,31,0,18,13,0,0,0,0,0,54.9,49.8,56.2,1,0,2,3,1,0
Joe Unga,8284,G,2,BUF,10,0,7,3,0,0,0,10,0,62.5,79.1,58.5,0,0,0,0,0,0
MarQueis Gray,8286,TE,12,CLV,54,0,2,52,0,0,0,0,0,52.7,74.4,60.6,0,0,0,0,0,0
Michael Hill,8302,HB,3,TB,3,0,3,0,0,0,0,0,0,56.9,79.7,,0,0,0,0,0,0
Zach Sudfeld,8313,TE,14,NYJ,104,0,12,92,1,0,0,0,0,53.7,76.1,57.8,0,0,0,0,0,0
Lamaar Thomas,8315,WR,2,JAX,2,0,0,2,0,0,0,0,0,88.1,,60.0,0,0,0,0,0,0
Jake Stoneburner,8353,TE,6,GB,8,0,0,8,0,0,0,0,0,58.1,,58.5,0,0,0,0,1,0
Ryan Robinson,8363,ED,1,OAK,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Lane Taylor,8365,G,3,GB,14,0,7,7,0,0,0,13,0,55.8,79.5,52.3,0,0,0,0,0,0
Matt McGloin,8374,QB,7,OAK,369,233,0,136,0,0,0,0,0,59.8,,61.5,0,0,4,4,1,0
Ray Graham,8380,HB,1,HST,1,0,1,0,0,0,0,0,0,63.8,72.4,,0,0,0,0,0,0
Tim Wright,8392,TE,16,TB,198,0,31,167,0,0,0,0,0,66.6,64.4,52.0,0,0,2,2,2,0
Jayson DiManche,8414,LB,1,CIN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Darius Johnson,8418,WR,10,ATL,93,0,0,93,0,0,0,0,0,55.2,,86.2,0,0,0,0,0,0
Zach Line,8420,FB,3,MIN,52,0,11,41,0,0,0,0,0,66.1,81.2,66.1,0,0,0,0,0,0
Da'Rick Rogers,8444,WR,5,IND,67,0,0,67,0,0,0,0,0,59.9,,70.3,0,0,0,0,0,0
Skye Dawson,8453,WR,7,TB,35,0,0,35,0,0,0,0,0,60.6,,56.2,0,0,0,0,0,0
LaAdrian Waddle,8460,T,9,DET,540,0,326,214,29,0,0,0,524,75.7,72.2,74.0,0,8,17,25,2,0
Joseph Fauria,8478,TE,16,DET,126,0,13,113,0,0,0,0,0,80.9,49.2,75.5,0,1,1,2,2,0
Sam Brenner,8493,G,7,MIA,285,0,183,102,0,274,1,14,0,60.3,51.8,62.0,1,2,10,13,2,1
Ryan Schraeder,8496,T,9,ATL,306,0,207,99,3,0,0,0,291,63.0,66.8,56.7,4,0,12,16,2,0
Nick Becton,8501,T,1,SD,13,0,13,0,13,0,0,0,0,52.7,70.3,,0,0,1,1,1,0
Jeff Tuel,8508,QB,2,BUF,110,67,0,43,0,0,0,0,0,46.0,,60.0,1,0,0,1,0,0
Khiry Robinson,8514,HB,10,NO,12,0,3,9,0,0,0,0,0,71.0,81.3,57.8,0,0,0,0,0,0
Jack Doyle,8520,TE,13,IND,137,0,26,111,1,0,0,0,1,51.4,81.8,56.4,0,0,0,0,1,0
Shelton Johnson,8527,S,1,OAK,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Lamar Mady,8532,G,4,OAK,95,0,65,30,0,15,0,85,0,62.5,56.6,62.6,1,1,0,2,1,0
Eric Page,8539,WR,12,TB,13,1,0,12,0,0,0,0,0,63.4,,59.3,0,0,0,0,0,0
Fozzy Whittaker,8547,HB,11,CLV,23,0,15,8,0,0,0,1,0,58.3,71.3,58.2,0,1,2,3,0,0
